level,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,SNDP,FRSHTT,timestamp
29.8,76.5,37.9,870.5,10.0,4.6,13.0,95.0,62.1,0.0,999.9,0,12145500
29.8,77.9,39.1,873.4,10.0,3.1,8.9,93.9,61.0,0.0,999.9,0,12146364
29.8,83.1,38.2,873.8,10.0,6.4,11.1,99.0,61.0,0.0,999.9,0,12147228
29.7,82.5,40.3,873.0,9.7,7.8,15.9,99.0,64.9,0.0,999.9,0,12148092
29.7,87.0,39.4,870.4,10.0,8.2,13.0,98.1,68.0,0.0,999.9,18,12148956
29.7,83.0,43.6,869.0,10.0,4.8,9.9,98.1,68.0,0.0,999.9,0,12149820
29.6,83.2,34.6,869.4,10.0,5.2,11.1,100.9,64.9,0.0,999.9,0,12150684
29.6,88.0,34.3,867.5,10.0,11.1,19.0,102.0,64.9,0.0,999.9,0,12151548
29.6,84.3,36.1,867.5,10.0,6.7,14.0,102.0,66.9,0.0,999.9,0,12152412
29.6,81.5,43.7,867.2,10.0,7.8,13.0,96.1,66.9,0.0,999.9,0,12153276
29.6,78.7,41.5,869.6,10.0,6.7,11.1,91.0,64.9,0.0,999.9,0,12154140
29.6,77.4,35.0,871.2,10.0,5.4,11.1,91.0,62.1,0.0,999.9,0,12155004
29.5,78.0,32.9,871.6,10.0,5.0,8.9,93.9,61.0,0.0,999.9,0,12155868
29.5,80.9,29.2,869.5,10.0,5.8,12.0,98.1,61.0,0.0,999.9,0,12156732
29.5,81.3,31.4,868.3,10.0,7.8,15.0,98.1,63.0,0.0,999.9,0,12157596
29.5,75.7,33.5,873.6,10.0,4.8,8.9,91.9,60.1,0.0,999.9,0,12158460
29.4,77.1,29.9,873.2,10.0,5.7,9.9,93.9,59.0,0.0,999.9,0,12159324
29.4,79.8,30.4,871.0,10.0,4.8,9.9,93.9,59.0,0.0,999.9,0,12160188
29.4,79.7,28.0,871.3,10.0,5.7,13.0,97.0,61.0,0.0,999.9,0,12161052
29.3,82.8,44.7,872.1,10.0,6.7,12.0,97.0,64.0,0.0,999.9,0,12161916
29.3,80.3,45.9,872.3,10.0,8.5,15.0,95.0,68.0,0.0,999.9,0,12162780
29.3,83.6,36.7,869.2,10.0,7.0,11.1,97.0,68.0,0.0,999.9,0,12163644
29.3,80.5,36.7,868.6,10.0,3.7,8.9,97.0,64.0,0.0,999.9,0,12164508
29.3,86.7,40.9,868.4,10.0,8.3,17.1,98.1,64.0,0.0,999.9,2,12165372
29.3,80.2,52.6,871.4,10.0,8.0,22.0,98.1,71.1,0.0,999.9,16,12166236
29.3,78.8,55.6,869.3,10.0,4.8,11.1,91.0,66.0,0.0,999.9,18,12167100
29.3,79.9,57.2,869.5,9.8,3.7,24.3,93.9,66.0,0.14,999.9,18,12167964
29.2,83.2,45.9,869.5,10.0,6.9,12.0,99.0,66.0,0.0,999.9,0,12168828
29.2,86.4,38.9,869.6,10.0,8.5,13.0,102.0,70.0,0.0,999.9,0,12169692
29.2,88.5,43.0,869.3,10.0,9.8,17.1,102.0,72.0,0.0,999.9,0,12170556
29.1,85.2,47.1,868.7,10.0,9.2,14.0,100.9,73.9,0.0,999.9,0,12171420
29.1,78.8,49.6,870.4,9.8,12.4,36.9,97.0,66.9,0.0,999.9,0,12172284
29.1,82.8,39.2,870.5,10.0,8.8,13.0,98.1,68.0,0.0,999.9,0,12173148
29.1,84.1,39.0,869.7,10.0,8.8,20.0,98.1,71.1,0.0,999.9,16,12174012
29.1,79.9,42.1,869.4,10.0,4.7,12.0,96.1,64.0,0.0,999.9,0,12174876
29.0,86.8,38.2,867.7,10.0,11.8,22.0,102.9,64.0,0.0,999.9,0,12175740
29.0,84.7,40.2,867.1,10.0,7.0,17.1,102.9,68.0,0.0,999.9,0,12176604
29.0,82.3,39.6,867.6,10.0,3.8,12.0,98.1,66.0,0.0,999.9,0,12177468
29.0,82.0,39.6,869.1,10.0,5.8,12.0,97.0,64.9,0.0,999.9,0,12178332
29.0,82.3,37.3,871.4,10.0,6.2,17.1,98.1,64.9,0.0,999.9,16,12179196
28.9,78.0,51.1,873.2,10.0,4.9,9.9,93.9,68.0,0.0,999.9,0,12180060
28.9,82.1,51.1,871.7,10.0,7.1,18.1,93.9,68.0,0.0,999.9,0,12180924
28.9,78.6,55.9,870.1,10.0,10.7,18.1,91.9,70.0,0.0,999.9,16,12181788
28.8,80.8,52.8,869.5,10.0,9.2,13.0,91.9,71.1,0.04,999.9,0,12182652
28.9,80.1,49.0,869.9,10.0,9.7,18.1,91.9,64.0,0.02,999.9,18,12183516
28.9,75.3,39.9,871.4,10.0,5.1,12.0,91.9,60.1,0.0,999.9,0,12184380
28.8,74.9,32.3,871.2,10.0,5.7,8.9,91.9,60.1,0.0,999.9,0,12185244
28.8,78.4,34.4,870.0,10.0,4.2,11.1,95.0,60.1,0.0,999.9,0,12186108
28.8,78.4,37.0,871.1,10.0,5.0,11.1,95.0,62.1,0.0,999.9,0,12186972
28.8,75.9,40.3,871.7,10.0,5.6,15.0,91.9,61.0,0.0,999.9,0,12187836
28.6,73.0,33.3,872.9,10.0,9.4,20.0,84.9,59.0,0.0,999.9,0,12188700
28.6,73.3,36.7,871.5,10.0,4.6,12.0,88.0,55.9,0.0,999.9,0,12189564
28.6,78.0,38.1,869.6,10.0,7.3,12.0,96.1,60.1,0.0,999.9,0,12190428
28.6,82.8,33.7,866.8,10.0,11.8,21.0,96.1,64.9,0.0,999.9,0,12191292
28.6,78.6,35.8,866.6,10.0,6.2,18.1,96.1,61.0,0.0,999.9,0,12192156
28.6,79.7,33.2,865.1,10.0,8.4,15.9,96.1,62.1,0.0,999.9,0,12193020
28.6,75.6,38.1,869.0,10.0,7.5,14.0,96.1,61.0,0.0,999.9,0,12193884
28.5,76.7,40.1,871.2,10.0,5.6,12.0,95.0,61.0,0.0,999.9,0,12194748
28.5,82.2,39.6,870.7,10.0,7.2,14.0,99.0,63.0,0.0,999.9,0,12195612
28.5,85.2,37.5,867.8,9.7,11.5,31.1,99.0,66.9,0.0,999.9,0,12196476
28.5,80.4,39.4,866.3,9.9,12.0,27.0,98.1,68.0,0.0,999.9,0,12197340
28.4,70.4,30.9,870.8,10.0,5.3,12.0,84.9,55.9,0.0,999.9,0,12198204
28.5,71.3,30.9,872.2,10.0,4.6,8.9,84.9,55.9,0.0,999.9,0,12199068
28.4,71.8,35.5,872.4,10.0,5.0,8.9,89.1,53.1,0.0,999.9,0,12199932
28.4,76.9,32.9,866.5,10.0,9.8,20.0,99.0,53.1,0.0,999.9,0,12200796
28.3,80.7,42.0,861.2,9.7,16.8,28.0,99.0,60.1,0.0,999.9,16,12201660
28.5,55.8,46.2,866.6,8.9,9.7,31.1,61.0,46.4,0.78,999.9,18,12202524
28.4,56.8,32.4,876.7,10.0,6.0,8.9,70.0,46.9,0.13,999.9,0,12203388
28.4,61.2,37.9,873.7,10.0,6.0,9.9,75.0,46.9,0.0,999.9,0,12204252
28.4,64.7,31.5,872.0,10.0,6.0,12.0,81.0,50.0,0.0,999.9,0,12205116
28.4,63.9,34.2,871.4,10.0,5.5,11.1,81.0,50.0,0.0,999.9,0,12205980
28.3,65.7,31.9,872.4,10.0,5.9,11.1,79.0,51.1,0.0,999.9,0,12206844
28.3,68.9,35.6,870.9,10.0,6.4,11.1,84.0,51.1,0.0,999.9,0,12207708
28.3,69.9,36.7,870.0,10.0,3.6,9.9,84.9,54.0,0.0,999.9,0,12208572
28.3,74.0,38.7,866.7,10.0,8.9,19.0,84.9,55.0,0.0,999.9,0,12209436
28.3,65.3,50.3,866.7,10.0,8.8,19.0,73.9,60.8,0.03,999.9,16,12210300
28.3,61.7,41.8,869.4,10.0,5.0,11.1,73.0,48.9,0.03,999.9,0,12211164
28.2,61.5,34.5,871.1,10.0,5.7,15.0,75.9,48.9,0.0,999.9,0,12212028
28.2,64.7,31.6,870.7,10.0,6.6,8.9,81.0,50.0,0.0,999.9,0,12212892
28.2,67.0,31.4,874.1,10.0,5.1,11.1,82.9,52.0,0.0,999.9,0,12213756
28.2,67.3,31.6,876.8,10.0,4.6,8.0,84.0,51.1,0.0,999.9,0,12214620
28.2,70.4,35.6,875.5,10.0,5.8,11.1,88.0,53.1,0.0,999.9,0,12215484
28.2,72.4,34.3,873.4,10.0,8.9,15.9,88.0,55.0,0.0,999.9,0,12216348
28.2,70.1,37.6,872.9,10.0,7.5,15.9,86.0,57.0,0.0,999.9,0,12217212
28.2,70.7,38.0,872.1,10.0,6.7,15.0,84.0,57.9,0.0,999.9,0,12218076
28.2,72.3,42.3,869.0,9.7,11.7,22.9,84.0,59.0,0.0,999.9,18,12218940
28.2,63.4,45.8,868.4,10.0,5.8,15.0,82.0,51.1,0.04,999.9,18,12219804
28.2,60.8,41.4,869.9,9.9,7.9,15.0,75.0,50.0,0.0,999.9,16,12220668
28.1,57.5,34.8,876.6,10.0,5.7,8.9,72.0,46.9,0.07,999.9,0,12221532
28.1,61.9,32.3,876.1,10.0,5.7,8.9,82.9,46.9,0.0,999.9,0,12222396
28.1,71.3,32.2,872.7,10.0,9.3,17.1,88.0,48.0,0.0,999.9,0,12223260
28.1,69.6,34.1,873.0,10.0,5.1,9.9,88.0,54.0,0.0,999.9,0,12224124
28.1,69.0,36.6,873.7,10.0,5.5,8.9,86.0,55.0,0.0,999.9,0,12224988
28.1,69.2,39.5,875.0,10.0,4.4,9.9,84.0,53.1,0.0,999.9,0,12225852
28.1,69.4,40.5,876.5,10.0,5.2,8.9,86.0,53.1,0.0,999.9,0,12226716
28.1,71.0,40.9,876.7,10.0,5.7,9.9,86.0,57.0,0.0,999.9,0,12227580
28.1,69.6,39.3,876.2,9.9,5.3,8.0,86.0,57.0,0.0,999.9,0,12228444
28.1,69.1,38.3,871.1,10.0,6.1,12.0,84.9,55.0,0.0,999.9,0,12229308
28.0,67.7,42.6,867.0,9.9,7.4,15.0,84.0,55.0,0.0,999.9,18,12230172
28.0,62.5,42.5,862.2,8.7,11.8,21.0,77.0,50.0,0.0,999.9,16,12231036
28.1,51.6,45.1,866.6,9.0,4.5,12.0,59.0,46.4,0.92,999.9,18,12231900
28.1,54.7,39.6,874.0,10.0,3.8,12.0,64.9,46.9,0.2,999.9,0,12232764
28.1,56.6,37.9,878.7,10.0,6.8,9.9,73.0,46.0,0.0,999.9,0,12233628
28.1,59.4,38.8,874.4,10.0,6.1,9.9,73.0,46.9,0.0,999.9,0,12234492
28.2,53.7,40.3,866.1,10.0,5.6,15.9,68.0,42.1,0.0,999.9,0,12235356
28.1,44.3,24.7,864.7,10.0,9.5,15.9,63.0,32.0,0.0,999.9,0,12236220
28.1,41.6,26.1,860.1,10.0,9.0,20.0,46.9,33.1,0.0,999.9,16,12237084
28.0,35.1,29.9,868.9,6.2,6.4,13.0,46.9,33.1,0.11,999.9,24,12237948
28.0,37.7,29.1,881.8,10.0,4.3,8.9,46.0,33.1,0.1,999.9,0,12238812
28.0,40.8,28.0,882.5,10.0,5.8,8.9,54.0,32.0,0.0,999.9,0,12239676
28.0,49.1,33.0,877.8,10.0,5.9,11.1,66.9,32.0,0.0,999.9,0,12240540
28.0,51.3,37.2,877.4,10.0,3.7,7.0,66.9,37.9,0.0,999.9,0,12241404
28.0,54.6,33.9,880.8,9.9,4.9,8.9,71.1,41.0,0.0,999.9,0,12242268
28.0,58.8,33.4,875.7,10.0,7.6,18.1,77.0,42.1,0.0,999.9,0,12243132
28.0,56.1,35.3,873.3,10.0,4.2,8.9,77.0,42.1,0.0,999.9,0,12243996
28.0,58.9,36.6,872.9,10.0,6.3,12.0,71.1,42.1,0.0,999.9,0,12244860
28.1,51.8,29.8,875.4,10.0,8.3,18.1,71.1,45.0,0.0,999.9,0,12245724
28.0,40.6,20.2,885.7,10.0,6.1,16.9,54.0,28.9,0.0,999.9,0,12246588
27.9,41.8,19.9,881.6,10.0,5.2,8.9,57.9,29.1,0.0,999.9,0,12247452
27.9,45.2,23.4,877.0,10.0,3.0,7.0,60.1,30.9,0.0,999.9,0,12248316
27.9,49.6,23.8,878.1,10.0,5.0,11.1,70.0,31.1,0.0,999.9,0,12249180
27.9,51.0,31.1,881.1,10.0,3.6,7.0,70.0,37.0,0.0,999.9,0,12250044
27.9,52.0,32.7,883.2,10.0,3.4,8.9,69.1,37.0,0.0,999.9,0,12250908
27.9,51.9,34.2,882.0,10.3,2.7,7.0,71.1,37.9,0.0,999.9,0,12251772
27.9,52.7,34.3,877.0,9.6,3.3,7.0,71.1,37.0,0.0,999.9,0,12252636
27.9,55.5,30.0,875.1,10.0,5.5,9.9,77.0,39.9,0.0,999.9,0,12253500
27.9,60.7,29.6,878.0,10.0,11.5,15.9,77.0,42.1,0.0,999.9,0,12254364
27.9,63.8,41.3,878.1,10.0,10.3,17.1,73.9,53.1,0.0,999.9,16,12255228
27.9,59.1,41.2,869.5,10.0,14.1,28.9,73.9,46.0,0.0,999.9,16,12256092
27.9,47.7,39.8,870.3,10.0,7.8,12.0,64.9,41.0,0.24,999.9,16,12256992
28.1,49.0,35.9,862.3,9.4,9.0,22.0,55.9,35.1,0.0,999.9,26,12257856
28.1,34.6,30.1,870.1,6.7,5.6,15.9,44.1,30.2,0.53,2.0,58,12258720
27.9,31.8,23.6,880.5,10.0,5.1,8.0,44.1,25.0,0.19,1.2,0,12259584
27.9,41.0,27.4,883.6,10.0,4.0,8.0,48.0,25.2,0.0,1.2,0,12260448
27.9,42.4,32.6,877.3,10.0,4.9,8.9,57.0,33.1,0.0,999.9,0,12261312
28.0,46.8,35.6,863.1,10.0,5.3,8.9,57.0,33.1,0.0,999.9,0,12262176
28.0,45.1,39.3,864.0,8.5,4.4,9.9,55.0,41.0,0.06,999.9,16,12263040
28.0,42.3,36.6,872.5,9.8,2.2,6.0,48.9,37.0,0.31,999.9,16,12263904
28.0,43.9,37.4,876.0,9.7,6.5,12.0,48.9,37.0,0.0,999.9,16,12264768
28.1,49.2,37.9,873.5,10.0,7.8,15.0,57.9,42.1,0.03,999.9,16,12265632
28.1,43.9,28.0,879.2,10.0,8.7,15.0,57.9,34.0,0.0,999.9,0,12266496
28.0,37.2,23.3,887.2,10.0,4.1,7.0,48.9,28.0,0.0,999.9,0,12267360
28.0,40.6,26.6,883.5,10.0,4.2,7.0,55.9,30.2,0.0,999.9,0,12268224
28.0,42.1,32.0,883.7,10.0,2.2,5.1,57.9,28.9,0.0,999.9,0,12269088
28.1,42.8,34.5,882.0,8.7,2.6,6.0,57.9,28.9,0.0,999.9,0,12269952
28.1,42.7,35.0,877.9,8.9,1.9,6.0,57.0,32.0,0.0,999.9,0,12270816
28.1,42.9,31.9,876.4,9.2,4.4,15.0,59.0,30.9,0.0,999.9,0,12271680
28.1,42.4,26.1,876.9,10.0,5.6,12.0,59.0,31.1,0.0,999.9,0,12272544
28.1,36.0,23.4,876.4,10.0,3.9,8.0,48.0,26.1,0.0,999.9,0,12273408
28.1,36.4,28.1,876.2,9.4,3.7,8.0,48.0,26.1,0.0,999.9,0,12274272
28.1,36.1,24.4,881.2,10.0,4.8,8.0,50.0,26.1,0.0,999.9,0,12275136
28.1,36.7,27.4,877.8,10.0,2.4,7.0,50.0,26.1,0.0,999.9,0,12276000
28.1,37.1,29.3,873.2,9.4,2.6,7.0,50.0,28.0,0.0,999.9,0,12276864
28.1,42.9,36.2,870.8,8.7,3.2,9.9,50.0,28.2,0.0,999.9,16,12277728
28.1,40.2,35.5,872.7,7.0,3.3,7.0,48.9,34.0,0.07,999.9,16,12278592
28.1,39.1,30.8,876.6,10.0,2.3,6.0,46.9,32.0,0.04,999.9,0,12279456
28.1,45.7,34.9,878.6,10.0,3.5,7.0,52.0,33.1,0.0,999.9,0,12280320
28.1,45.5,35.3,877.4,10.0,6.4,11.1,57.0,36.0,0.0,999.9,0,12281184
28.2,48.0,30.7,869.6,10.0,8.3,21.0,57.0,36.0,0.0,999.9,16,12282048
28.1,43.2,28.7,875.6,10.0,6.5,13.0,57.0,37.0,0.01,999.9,16,12282912
28.1,40.2,27.8,875.2,10.0,4.8,9.9,45.0,35.6,0.0,999.9,24,12283776
28.1,32.4,21.3,881.3,10.0,3.6,8.0,44.1,24.1,0.01,999.9,0,12284640
28.1,34.2,22.8,881.7,9.9,3.6,7.0,46.9,24.1,0.0,999.9,0,12285504
28.1,35.0,25.0,874.8,10.0,3.5,8.0,46.9,26.1,0.0,999.9,0,12286368
28.2,34.3,28.6,865.6,6.4,6.4,15.9,46.0,26.2,0.0,1.2,56,12287232
28.1,29.1,21.4,876.0,9.7,3.6,14.0,37.0,19.9,0.17,1.2,8,12288096
28.1,31.2,19.4,885.3,10.0,4.1,8.0,43.0,21.0,0.0,1.2,0,12288960
28.1,33.1,21.9,882.5,10.0,2.4,7.0,44.1,25.0,0.0,999.9,0,12289824
28.1,34.2,25.4,872.5,10.0,2.1,8.0,44.1,25.0,0.0,999.9,0,12290688
28.2,38.0,24.5,853.6,8.5,11.2,25.1,48.0,26.6,0.0,2.0,8,12291552
28.0,24.0,17.7,861.0,7.1,6.4,13.0,28.9,19.0,0.27,3.9,40,12292416
28.0,25.0,12.9,866.3,10.0,13.2,21.0,30.0,19.0,0.01,3.1,8,12293280
28.1,27.6,21.6,863.6,7.9,7.1,15.0,30.9,19.0,0.0,3.1,40,12294144
28.0,20.3,13.8,870.6,10.0,4.9,9.9,30.9,12.0,0.05,3.1,0,12295008
28.0,23.4,17.3,865.8,9.9,6.1,14.0,30.9,12.0,0.0,2.0,8,12295872
28.0,30.8,20.2,867.0,8.3,19.4,33.0,34.0,17.1,0.0,3.9,40,12296736
28.0,21.5,15.1,874.6,8.6,4.7,11.1,34.0,15.1,0.2,3.9,8,12297600
28.0,22.8,14.4,877.0,10.0,7.6,13.0,32.0,15.1,0.0,3.1,0,12298464
28.1,33.6,26.9,859.6,8.7,12.5,24.1,39.9,15.1,0.0,2.0,24,12299328
28.1,26.8,18.9,859.8,8.5,4.7,15.0,39.9,21.9,0.05,2.0,8,12300192
28.0,24.4,14.0,868.7,10.0,10.5,19.0,34.0,18.0,0.03,1.2,0,12301056
27.9,34.0,25.0,859.1,9.7,16.1,24.1,41.0,18.0,0.0,1.2,24,12301920
28.1,25.5,18.6,860.7,6.3,12.4,25.1,39.9,19.4,0.23,7.1,58,12302784
28.1,17.9,11.4,875.5,8.6,6.9,15.0,25.0,8.1,0.04,5.9,8,12303648
28.1,27.9,15.4,878.7,10.0,8.8,15.9,33.1,24.1,0.01,5.9,0,12304512
28.1,29.8,23.5,877.1,9.6,3.5,9.9,37.9,21.0,0.0,5.1,0,12305376
28.1,28.3,22.8,876.1,9.5,2.8,8.0,37.9,19.9,0.0,2.0,0,12306240
28.1,24.7,20.1,875.9,9.4,2.5,11.1,37.0,12.9,0.0,2.0,0,12307104
28.1,28.2,20.9,871.3,8.0,6.9,14.0,42.1,12.9,0.0,2.0,0,12307968
28.1,41.9,24.8,863.3,10.0,12.9,20.0,50.0,21.2,0.0,1.2,16,12308832
28.2,28.6,18.7,867.3,7.9,8.2,18.1,50.0,18.0,0.4,3.9,24,12309696
28.1,13.0,4.8,877.1,10.0,4.0,7.0,32.0,3.0,0.0,2.0,0,12310560
28.1,13.9,4.9,872.9,9.3,6.4,12.0,21.9,3.0,0.0,3.1,8,12311424
28.1,24.8,21.4,869.6,3.6,2.8,8.9,32.0,8.1,0.08,3.9,40,12312288
28.1,35.9,29.3,872.8,8.5,8.1,14.0,44.1,21.9,0.14,3.9,8,12313152
28.2,37.0,26.6,872.4,10.0,10.2,14.0,46.9,30.2,0.0,2.0,0,12314016
28.2,34.9,27.3,875.1,8.7,7.1,17.1,46.9,32.0,0.21,2.0,24,12314880
28.2,27.2,20.0,887.4,9.5,6.0,9.9,36.0,21.0,0.0,1.2,0,12315744
28.2,31.9,22.7,886.1,9.8,6.0,9.9,39.9,21.0,0.0,1.2,8,12316608
28.2,35.9,27.6,884.4,10.0,4.5,9.9,42.1,28.2,0.0,1.2,0,12317472
28.2,38.4,29.4,884.8,10.0,5.4,9.9,48.0,33.1,0.0,1.2,0,12318336
28.2,36.0,26.1,881.9,10.0,6.9,11.1,48.0,28.0,0.0,1.2,0,12319200
28.2,31.9,22.8,882.9,10.0,4.3,8.9,46.9,25.0,0.0,999.9,0,12320064
28.2,30.7,21.8,886.0,9.9,4.1,7.0,42.1,24.1,0.0,999.9,0,12320928
28.2,28.2,21.8,885.3,7.1,2.4,6.0,41.0,23.0,0.0,999.9,0,12321792
28.2,26.5,20.5,888.4,3.9,2.8,6.0,36.0,19.9,0.0,999.9,0,12322656
28.2,26.7,19.8,888.1,3.5,2.7,5.1,36.0,19.0,0.0,999.9,0,12323520
28.2,26.1,19.5,884.3,4.5,2.5,7.0,36.0,19.0,0.0,999.9,0,12324384
28.2,23.9,19.8,879.5,2.1,1.9,6.0,36.0,17.1,0.0,999.9,32,12325248
28.2,30.0,23.9,874.2,3.5,2.7,6.0,37.9,17.1,0.0,999.9,16,12326112
28.2,35.9,32.8,872.7,1.5,3.8,8.0,48.0,26.2,0.13,999.9,48,12326976
28.3,39.0,36.4,869.9,3.4,5.5,14.0,48.0,33.1,0.12,999.9,48,12327840
28.3,37.8,34.4,865.1,7.3,4.8,14.0,48.0,32.0,0.31,2.0,56,12328704
28.5,28.0,23.0,864.0,6.2,8.4,15.9,33.8,21.2,0.68,2.0,8,12329568
28.4,19.4,9.6,878.2,9.1,6.7,12.0,32.0,14.0,0.03,2.0,8,12330432
28.4,26.0,15.6,880.4,9.2,8.7,13.0,36.0,17.1,0.0,2.0,8,12331296
28.4,29.2,21.3,882.8,10.0,2.6,7.0,37.9,21.0,0.01,1.2,0,12332160
28.4,29.7,19.7,887.1,10.0,5.3,9.9,39.9,21.0,0.0,1.2,0,12333024
28.4,30.3,21.3,879.5,9.3,3.9,8.0,42.1,23.0,0.0,1.2,0,12333888
28.4,31.2,23.2,878.2,5.7,3.3,7.0,42.1,23.0,0.0,1.2,0,12334752
28.4,31.9,21.1,883.2,9.5,5.2,8.9,44.1,25.0,0.0,999.9,0,12335616
28.4,32.8,22.9,883.9,9.4,2.9,7.0,45.0,25.0,0.0,999.9,0,12336480
28.4,33.2,24.1,880.8,9.9,3.0,7.0,45.0,23.0,0.0,999.9,0,12337344
28.5,34.7,25.1,874.7,9.9,4.0,15.0,54.0,24.1,0.0,999.9,0,12338208
28.5,43.7,27.9,866.3,10.0,8.2,17.1,54.0,25.2,0.0,999.9,16,12339072
28.5,37.2,30.5,869.7,9.4,4.5,9.9,46.9,30.0,0.01,999.9,8,12339936
28.5,36.7,29.3,864.8,9.7,2.9,8.9,45.0,28.0,0.0,999.9,16,12340800
28.6,38.2,31.2,857.8,9.3,11.6,18.1,43.0,29.1,0.01,999.9,24,12341664
28.6,32.2,24.0,862.3,7.7,8.4,19.0,43.0,28.0,0.21,1.2,8,12342528
28.6,30.0,20.5,870.6,9.2,7.2,15.0,37.0,25.0,0.03,1.2,8,12343392
28.6,28.2,23.2,870.0,9.8,4.3,8.9,37.0,21.9,0.01,999.9,8,12344256
28.6,27.6,18.4,870.8,10.0,5.4,14.0,39.0,21.9,0.0,999.9,0,12345120
28.7,31.0,25.0,865.8,7.1,3.9,14.0,37.0,21.9,0.0,2.0,40,12345984
28.7,30.3,16.8,872.1,10.0,10.9,17.1,42.1,21.9,0.23,1.2,0,12346848
28.6,35.5,20.4,866.9,10.0,7.4,15.9,50.0,21.9,0.0,1.2,0,12347712
28.7,37.9,29.9,861.6,7.0,9.9,18.1,50.0,22.1,0.0,1.2,56,12348576
28.7,34.1,27.0,873.3,10.0,3.9,8.9,43.0,28.9,0.21,999.9,8,12349440
28.7,35.9,22.7,881.2,10.0,5.3,8.9,46.0,28.0,0.0,999.9,0,12350304
28.7,35.6,20.2,877.0,10.0,4.7,9.9,48.0,27.0,0.0,999.9,0,12351168
28.8,36.0,21.7,877.3,9.9,2.4,9.9,51.1,23.0,0.0,999.9,0,12352032
28.8,35.8,26.2,875.5,9.2,2.3,9.9,51.1,25.0,0.0,999.9,0,12352896
28.8,44.1,34.3,873.7,9.8,2.9,7.0,55.0,29.1,0.0,999.9,16,12353760
28.8,50.2,36.8,871.2,10.0,11.6,21.0,61.0,36.0,0.01,999.9,16,12354624
28.8,43.2,33.3,867.9,10.0,4.1,8.9,61.0,30.9,0.04,999.9,16,12355488
28.9,42.9,30.1,868.1,10.0,7.5,17.1,57.9,33.1,0.05,999.9,16,12356352
28.9,32.8,19.8,874.1,9.1,9.7,15.0,57.9,25.0,0.0,999.9,8,12357216
28.8,30.4,14.2,883.1,10.0,4.0,8.9,44.1,19.9,0.02,999.9,0,12358080
28.9,37.5,24.2,879.3,9.9,2.9,8.0,51.1,21.9,0.0,999.9,0,12358944
28.9,40.9,30.8,872.6,10.0,3.3,15.0,51.1,32.0,0.0,999.9,0,12359808
28.8,59.2,28.0,867.3,10.0,17.6,28.0,68.0,51.1,0.0,999.9,0,12360672
28.9,57.6,15.5,862.5,10.0,19.5,31.1,69.1,51.1,0.0,999.9,0,12361536
28.9,37.1,25.6,868.5,7.2,9.5,20.0,63.0,30.0,0.28,1.2,56,12362400
28.9,35.4,17.7,867.4,10.0,6.3,13.0,44.1,28.9,0.13,1.2,8,12363264
29.0,31.6,21.4,869.2,10.0,5.5,12.0,39.9,24.1,0.0,999.9,0,12364128
29.0,37.8,17.0,867.5,10.0,10.5,25.1,55.0,26.1,0.0,999.9,0,12364992
29.1,36.7,24.6,861.7,8.7,10.0,17.1,54.0,28.4,0.0,999.9,40,12365820
29.0,28.0,16.9,870.2,8.9,5.5,18.1,37.9,19.9,0.05,1.2,8,12366684
29.0,33.2,16.9,874.1,10.0,4.8,8.0,46.9,24.1,0.0,1.2,0,12367548
29.1,35.7,21.4,874.7,10.0,4.6,12.0,45.3,27.9,0.0,999.9,0,12368412
29.1,34.1,20.6,876.6,10.0,4.8,12.0,46.9,24.1,0.0,999.9,0,12369276
29.1,38.5,19.8,870.4,10.0,5.1,9.9,55.9,25.0,0.0,999.9,0,12370140
29.1,46.1,24.0,864.7,10.0,4.6,11.1,57.9,27.1,0.0,999.9,0,12371004
29.1,54.2,19.9,870.8,10.0,12.8,22.9,66.9,37.0,0.0,999.9,0,12371868
29.1,57.2,27.8,873.7,10.0,5.8,12.0,68.0,44.1,0.0,999.9,0,12372732
29.1,48.4,33.4,876.4,10.0,5.3,8.9,62.1,35.1,0.0,999.9,0,12373596
29.1,49.8,29.2,874.2,10.0,3.8,8.9,63.0,32.0,0.0,999.9,0,12374460
29.1,53.8,35.8,869.3,10.0,3.4,8.9,69.1,37.9,0.0,999.9,0,12375324
29.1,58.9,28.7,865.3,10.0,12.3,25.1,73.9,41.0,0.0,999.9,0,12376188
29.2,55.0,24.7,860.3,9.2,15.8,29.9,73.9,42.1,0.0,999.9,0,12377052
29.2,35.7,30.9,865.8,5.7,8.7,18.1,44.1,32.0,0.21,999.9,56,12377916
29.2,37.9,26.4,874.1,10.0,4.4,13.0,44.1,32.0,0.21,999.9,0,12378780
29.1,37.7,30.6,869.6,8.9,6.3,13.0,44.1,33.1,0.02,999.9,56,12379644
29.4,34.5,25.9,864.2,8.0,10.5,22.9,42.1,30.0,0.52,999.9,24,12380508
29.2,31.9,15.3,874.4,10.0,4.8,13.0,43.0,24.1,0.01,999.9,0,12381372
29.1,40.5,21.4,872.7,10.0,7.7,14.0,57.9,24.3,0.0,999.9,0,12382236
29.3,45.4,22.8,859.2,8.9,15.8,29.9,57.9,28.0,0.0,999.9,40,12383100
29.3,31.7,21.0,868.2,7.2,11.9,22.0,39.9,26.6,0.31,2.0,40,12383964
29.1,36.6,19.9,871.5,10.0,6.7,11.1,45.0,28.2,0.1,3.1,0,12384828
