level,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,SNDP,FRSHTT,timestamp,TEMP_180,TEMP_30,DEWP_180,DEWP_30,STP_180,STP_30,VISIB_180,VISIB_30,WDSP_180,WDSP_30,MXSPD_180,MXSPD_30,MAX_180,MAX_30,MIN_180,MIN_30,PRCP_180,PRCP_30,SNDP_180,SNDP_30,delta
28.2,34.7,33.7,868.9,6.1,3.3,8.9,39.0,32.0,0.33,1.2,16,12930048,61.0,31.3,36.1,25.6,871.4,872.1,9.6,7.9,7.0,5.1,14.8,12.5,74.9,39.6,48.4,24.2,0.0,0.1,872.5,335.2,0.0
28.3,37.4,36.6,870.4,7.6,5.4,12.0,39.9,33.1,0.48,999.9,16,12930912,60.8,31.4,36.1,26.0,871.4,872.3,9.5,7.7,7.0,4.9,14.8,12.3,74.5,39.6,48.3,24.3,0.0,0.1,866.9,335.2,0.10000000000000142
28.4,34.9,32.8,879.6,5.1,3.3,8.9,39.9,33.1,0.03,999.9,0,12931776,60.6,31.4,36.1,26.5,871.4,872.5,9.5,7.7,7.0,4.5,14.8,11.7,74.2,39.6,48.1,24.4,0.1,0.1,866.9,368.4,0.09999999999999787
28.4,34.5,29.8,878.8,8.5,2.7,7.0,39.9,30.9,0.0,999.9,0,12932640,60.3,32.0,36.0,27.4,871.4,872.9,9.5,7.6,7.0,4.3,14.8,11.0,74.0,39.6,48.0,25.3,0.1,0.1,866.9,401.6,0.0
28.4,30.6,28.7,870.9,5.9,3.0,14.0,39.9,26.1,0.0,999.9,40,12933504,60.1,32.7,36.0,28.2,871.5,873.0,9.5,7.5,7.0,4.2,14.8,10.8,73.7,40.1,47.8,26.1,0.1,0.1,866.9,434.9,0.0
28.4,29.9,27.7,876.6,7.6,4.0,8.0,37.0,24.8,0.07,999.9,32,12934368,59.8,33.1,35.9,28.9,871.5,872.6,9.5,7.4,6.9,4.2,14.7,11.0,73.4,40.5,47.6,26.7,0.1,0.1,866.9,468.2,0.0
28.4,27.9,24.9,873.3,7.0,4.7,9.9,37.9,23.0,0.0,999.9,32,12935232,59.5,33.4,35.8,29.4,871.5,872.8,9.4,7.3,6.9,4.3,14.6,11.0,73.0,40.8,47.4,27.1,0.1,0.1,866.9,501.4,0.0
28.5,35.6,29.6,853.9,8.4,18.9,28.0,37.9,24.1,0.01,999.9,56,12936096,59.2,33.4,35.7,29.4,871.6,873.2,9.4,7.4,6.8,4.3,14.5,10.8,72.7,41.1,47.1,27.1,0.1,0.1,866.9,534.6,0.10000000000000142
28.7,23.3,19.4,854.1,6.1,11.1,20.0,37.9,19.9,0.27,3.1,40,12936960,58.9,33.8,35.7,29.8,871.5,872.6,9.4,7.5,6.9,4.6,14.5,11.3,72.4,41.4,46.8,27.3,0.1,0.1,866.9,567.6,0.1999999999999993
28.6,16.7,9.4,863.2,7.7,7.9,14.0,25.0,14.0,0.03,3.1,8,12937824,58.7,34.0,35.6,30.0,871.5,871.5,9.4,7.4,6.9,4.8,14.6,11.7,72.0,41.7,46.6,27.7,0.1,0.1,861.4,567.4,-0.09999999999999787
28.5,11.8,5.0,874.7,8.5,5.4,9.9,21.0,5.0,0.06,3.1,8,12938688,58.4,33.7,35.5,29.7,871.4,871.0,9.4,7.3,6.9,5.0,14.6,11.8,71.7,41.5,46.4,27.3,0.1,0.1,855.8,567.4,-0.10000000000000142
28.5,15.1,6.2,877.5,10.0,2.9,6.0,24.1,5.0,0.0,3.1,0,12939552,58.1,33.2,35.3,29.1,871.4,870.9,9.4,7.4,6.9,5.1,14.6,11.9,71.4,41.0,46.1,26.9,0.1,0.1,850.3,567.4,0.0
28.6,21.0,13.8,873.6,10.0,2.3,8.0,26.1,7.0,0.0,3.1,0,12940416,57.7,32.6,35.1,28.3,871.5,871.1,9.4,7.5,6.9,5.1,14.5,11.8,71.0,40.6,45.8,26.6,0.1,0.1,844.8,567.4,0.10000000000000142
28.6,20.3,16.0,876.8,6.9,2.3,6.0,27.0,14.0,0.0,3.1,8,12941280,57.5,32.1,35.0,27.7,871.5,871.1,9.4,7.7,6.8,5.1,14.5,11.9,70.7,40.2,45.5,25.8,0.1,0.1,839.2,567.5,0.0
28.6,19.3,15.0,880.6,6.1,2.5,6.0,30.0,12.0,0.0,3.1,0,12942144,57.1,31.7,34.8,27.1,871.5,871.1,9.4,7.9,6.8,5.1,14.4,11.9,70.3,39.8,45.3,25.2,0.1,0.1,833.7,567.5,0.0
28.6,18.3,15.2,883.3,3.3,2.7,8.0,30.0,12.0,0.0,3.1,32,12943008,56.8,31.2,34.7,26.5,871.6,871.2,9.3,8.0,6.8,5.1,14.4,11.7,70.0,39.3,45.0,24.6,0.1,0.1,828.2,534.3,0.0
28.6,19.8,17.3,877.2,1.2,3.2,7.0,25.0,12.0,0.0,3.1,8,12943872,56.5,30.5,34.5,25.9,871.6,871.3,9.3,7.8,6.8,5.1,14.4,11.7,69.6,38.8,44.7,23.9,0.1,0.1,822.6,501.1,0.0
28.6,20.9,17.8,869.8,2.0,2.7,6.0,25.0,17.1,0.0,2.0,0,12944736,56.1,30.0,34.4,25.4,871.7,871.3,9.3,7.6,6.7,5.1,14.4,11.6,69.2,38.0,44.4,23.4,0.1,0.1,817.1,467.9,0.0
28.6,21.2,18.4,867.2,4.1,4.0,8.9,24.8,12.2,0.09,3.9,40,12945600,55.8,29.5,34.3,24.9,871.7,871.1,9.2,7.3,6.7,5.0,14.3,11.5,68.8,37.4,44.1,23.0,0.1,0.1,811.5,434.6,0.0
28.6,17.3,12.2,874.2,8.0,4.5,8.9,24.1,10.0,0.02,3.9,40,12946464,55.5,28.8,34.1,24.3,871.7,871.0,9.2,7.1,6.7,4.9,14.3,11.1,68.4,36.7,43.8,22.2,0.1,0.1,806.0,401.4,0.0
28.6,15.5,6.2,880.6,10.0,6.6,8.9,25.0,8.1,0.02,3.9,0,12947328,55.1,28.1,34.0,23.6,871.7,870.8,9.2,7.1,6.7,5.0,14.3,11.2,68.1,36.0,43.5,21.4,0.1,0.1,800.5,368.2,0.0
28.6,18.5,10.9,881.7,10.0,1.6,6.0,28.0,9.0,0.0,3.9,0,12948192,54.8,27.2,33.8,22.6,871.7,870.8,9.2,7.1,6.7,5.0,14.2,11.2,67.7,35.0,43.2,20.5,0.1,0.1,794.9,335.0,0.0
28.6,23.9,18.2,882.0,10.0,3.4,8.9,32.0,12.0,0.0,3.1,0,12949056,54.4,26.4,33.7,21.8,871.8,871.0,9.2,7.1,6.7,4.9,14.2,11.1,67.3,34.1,42.9,19.6,0.1,0.1,789.4,301.8,0.0
28.6,29.1,26.0,881.5,5.1,3.4,9.9,37.9,18.0,0.1,3.1,24,12949920,54.1,25.7,33.5,21.3,871.8,871.5,9.2,7.1,6.7,4.8,14.2,10.8,66.9,33.3,42.6,18.9,0.1,0.1,783.9,268.6,0.0
28.6,30.6,27.3,883.2,6.1,3.4,9.9,39.0,26.1,0.01,3.1,0,12950784,53.8,25.6,33.4,21.2,871.9,872.1,9.1,7.0,6.7,4.7,14.2,10.4,66.5,33.1,42.3,18.5,0.1,0.1,778.3,268.6,0.0
28.6,33.7,31.0,875.7,5.7,4.3,8.9,39.9,26.1,0.01,2.0,16,12951648,53.5,25.7,33.3,21.4,872.0,872.5,9.1,6.9,6.6,4.7,14.2,10.5,66.2,33.2,42.1,18.8,0.1,0.1,772.8,268.7,0.0
28.6,42.1,37.5,871.9,9.4,6.5,13.0,52.0,28.2,0.1,3.1,18,12952512,53.2,26.1,33.3,22.0,872.0,872.7,9.1,6.7,6.7,4.7,14.2,10.5,65.9,33.5,41.9,19.1,0.1,0.1,767.2,268.7,0.0
28.6,37.8,29.3,874.2,9.9,6.1,13.0,52.0,30.0,0.03,999.9,16,12953376,53.0,26.5,33.2,22.3,872.1,872.9,9.1,6.8,6.6,4.8,14.1,10.5,65.7,34.0,41.7,19.5,0.1,0.1,761.7,268.8,0.0
28.8,39.1,28.8,868.6,9.9,8.4,18.1,46.0,31.1,0.04,999.9,24,12954240,52.7,26.4,33.1,22.1,872.1,873.4,9.1,6.9,6.6,4.7,14.1,10.4,65.4,34.1,41.5,19.6,0.1,0.1,761.7,302.1,0.1999999999999993
28.7,29.0,20.6,879.9,10.0,5.4,15.0,45.0,21.9,0.1,999.9,0,12955104,52.5,26.5,33.1,21.9,872.1,873.7,9.1,7.0,6.6,4.8,14.2,10.2,65.1,34.0,41.3,19.5,0.1,0.1,761.7,302.1,-0.10000000000000142
28.7,32.9,21.0,878.5,10.0,4.1,8.0,44.1,21.9,0.0,999.9,0,12955968,52.2,26.3,33.0,21.5,872.1,874.1,9.1,7.2,6.6,4.9,14.2,10.6,64.9,34.3,41.1,19.3,0.1,0.1,761.7,335.3,0.0
28.7,36.8,26.9,872.4,9.5,6.7,15.0,44.1,30.2,0.01,999.9,8,12956832,51.9,26.3,32.9,21.1,872.2,874.5,9.1,7.3,6.6,4.9,14.2,10.5,64.6,34.4,40.8,18.9,0.1,0.0,761.7,368.6,0.0
28.7,30.9,21.7,878.0,10.0,5.2,8.9,43.0,23.0,0.01,999.9,0,12957696,51.7,26.2,32.8,20.8,872.2,874.5,9.1,7.4,6.6,4.9,14.2,10.6,64.3,34.6,40.6,18.8,0.1,0.0,761.7,368.6,0.0
28.7,32.9,22.3,877.0,10.0,3.0,8.0,43.0,24.1,0.0,999.9,0,12958560,51.4,26.1,32.7,20.4,872.2,874.5,9.1,7.6,6.6,5.0,14.1,10.6,64.0,34.7,40.4,18.5,0.1,0.0,761.7,368.6,0.0
28.7,33.3,25.4,877.1,8.3,5.2,8.0,43.0,28.2,0.0,1.2,40,12959424,51.2,26.1,32.5,20.1,872.3,874.4,9.1,7.6,6.6,5.0,14.1,10.7,63.7,34.8,40.2,18.3,0.1,0.0,761.7,368.6,0.0
28.8,31.2,29.2,881.4,4.5,2.6,8.0,39.2,28.0,0.08,1.2,32,12960288,50.9,26.1,32.3,20.0,872.3,874.6,9.1,7.7,6.6,5.1,14.0,10.5,63.4,34.9,40.0,18.3,0.1,0.0,756.2,335.3,0.10000000000000142
28.8,31.1,26.9,883.6,8.4,3.7,8.0,39.0,25.0,0.0,1.2,0,12961152,50.6,26.2,32.2,20.1,872.3,874.8,9.0,7.6,6.6,5.0,14.0,10.5,63.1,35.0,39.8,18.4,0.1,0.0,750.6,302.0,0.0
28.8,32.3,28.6,879.1,3.8,2.5,9.9,39.0,25.0,0.0,999.9,0,12962016,50.3,26.3,32.0,20.1,872.4,875.1,9.0,7.6,6.6,5.0,13.9,10.4,62.8,35.0,39.6,18.5,0.1,0.0,745.1,268.8,0.0
28.8,32.3,28.9,872.9,2.9,3.3,9.9,37.9,30.0,0.0,999.9,0,12962880,50.1,26.2,31.9,20.1,872.5,876.0,9.0,7.5,6.6,4.5,13.9,9.8,62.4,35.0,39.3,18.5,0.1,0.0,745.1,268.8,0.0
28.8,31.0,28.9,868.6,1.6,4.0,8.0,37.9,28.0,0.0,999.9,32,12963744,49.8,26.5,31.7,20.4,872.5,876.6,9.0,7.4,6.5,4.2,13.9,9.5,62.1,35.0,39.1,18.9,0.1,0.0,745.1,302.0,0.0
28.9,32.5,29.5,870.7,4.2,5.7,14.0,37.9,30.0,0.03,999.9,40,12964608,49.5,27.0,31.6,21.1,872.5,876.8,8.9,7.2,6.5,4.1,13.8,9.3,61.8,35.5,38.8,19.3,0.1,0.0,745.1,335.2,0.09999999999999787
29.1,23.8,6.4,874.1,9.8,11.9,22.9,37.9,14.0,0.0,999.9,0,12965472,49.2,27.7,31.5,21.9,872.5,876.6,8.9,7.0,6.5,4.1,13.8,9.4,61.5,36.0,38.6,20.2,0.1,0.0,745.1,368.4,0.20000000000000284
28.9,12.9,-7.2,882.0,10.0,5.8,20.0,30.0,8.1,0.0,999.9,0,12966336,48.9,27.9,31.3,21.9,872.5,876.5,8.9,7.0,6.5,4.4,13.8,10.0,61.2,36.5,38.3,20.5,0.1,0.0,745.1,401.7,-0.20000000000000284
28.9,17.9,3.1,885.4,10.0,5.2,8.0,28.9,8.1,0.0,999.9,0,12967200,48.5,27.7,30.9,21.2,872.6,876.8,8.9,7.0,6.4,4.5,13.8,10.4,60.8,36.6,37.9,20.5,0.1,0.0,745.1,434.9,0.0
28.9,27.1,11.3,883.6,10.0,2.5,7.0,37.0,12.0,0.0,999.9,0,12968064,48.2,27.6,30.7,20.8,872.7,877.1,8.9,7.1,6.4,4.6,13.7,10.4,60.4,36.7,37.6,20.3,0.1,0.0,745.1,468.1,0.0
28.9,35.7,24.6,875.0,9.8,5.1,11.1,44.1,25.0,0.0,999.9,0,12968928,47.9,27.9,30.5,20.7,872.8,877.2,8.9,7.3,6.4,4.6,13.6,10.5,60.1,36.9,37.3,20.3,0.1,0.0,745.1,501.3,0.0
28.9,34.8,23.3,876.3,10.0,5.1,8.9,44.1,28.0,0.0,999.9,0,12969792,47.7,28.4,30.4,21.0,872.8,876.9,8.9,7.5,6.3,4.7,13.6,10.6,59.9,37.4,37.1,20.7,0.1,0.0,745.1,534.6,0.0
28.9,38.5,25.2,873.6,10.1,8.4,32.1,50.0,30.2,0.0,999.9,26,12970656,47.5,28.9,30.3,21.2,872.8,876.9,8.9,7.8,6.3,4.7,13.5,10.6,59.6,38.0,36.9,21.3,0.1,0.0,745.1,567.8,0.0
28.9,30.2,21.2,868.7,8.1,7.0,28.0,50.0,19.9,0.07,999.9,8,12971520,47.2,29.5,30.3,21.4,872.9,877.0,8.9,8.0,6.3,4.9,13.6,11.5,59.4,38.9,36.7,21.7,0.1,0.0,745.1,601.1,0.0
28.9,26.7,10.7,877.9,10.0,3.5,7.0,37.0,21.0,0.01,999.9,0,12972384,47.0,29.8,30.2,21.5,872.9,877.1,8.9,8.2,6.3,5.0,13.6,12.1,59.1,39.7,36.5,22.0,0.1,0.0,745.1,634.3,0.0
28.9,28.2,15.9,878.6,10.0,3.1,7.0,37.9,19.9,0.0,999.9,0,12973248,46.7,30.1,30.1,21.5,872.9,877.2,8.9,8.2,6.2,5.0,13.6,12.1,58.8,40.1,36.3,22.3,0.1,0.0,745.1,667.5,0.0
28.9,30.2,16.8,880.2,10.0,5.2,11.1,45.0,19.9,0.0,999.9,0,12974112,46.5,30.6,29.9,21.8,873.0,877.1,8.9,8.2,6.2,4.9,13.6,12.0,58.5,40.6,36.1,22.7,0.1,0.0,745.1,700.7,0.0
28.9,35.9,19.2,882.3,10.0,6.7,12.0,52.0,21.9,0.0,999.9,0,12974976,46.2,30.9,29.8,22.0,873.0,877.1,8.9,8.2,6.2,5.0,13.6,12.2,58.3,41.1,35.9,23.1,0.1,0.0,745.1,733.9,0.0
28.9,44.0,19.2,876.0,10.0,5.3,12.0,60.1,27.1,0.0,999.9,0,12975840,46.0,31.4,29.7,22.0,873.1,877.1,8.9,8.2,6.2,5.1,13.6,12.3,58.0,41.8,35.7,23.4,0.1,0.0,745.1,767.1,0.0
28.9,44.5,19.1,871.4,10.0,10.1,18.1,60.1,35.1,0.0,999.9,0,12976704,45.8,31.8,29.6,21.8,873.1,876.9,8.9,8.4,6.2,5.2,13.6,12.4,57.8,42.5,35.5,23.7,0.1,0.0,745.1,800.3,0.0
28.9,47.4,15.7,870.2,10.0,10.8,21.0,57.9,35.1,0.0,999.9,0,12977568,45.5,32.3,29.5,21.5,873.1,876.5,8.9,8.5,6.3,5.4,13.6,12.6,57.6,43.2,35.3,24.0,0.1,0.0,745.1,833.5,0.0
28.9,51.1,18.6,860.5,9.9,19.3,32.1,59.0,37.0,0.0,999.9,0,12978432,45.4,32.8,29.3,21.0,873.1,876.3,8.9,8.7,6.2,5.6,13.6,13.0,57.4,43.8,35.2,24.3,0.1,0.0,745.1,866.8,0.0
28.9,33.2,24.9,864.6,8.4,12.4,41.0,59.0,24.1,0.25,1.2,58,12979296,45.3,33.1,29.1,20.4,873.1,875.9,8.9,8.7,6.3,6.0,13.7,13.7,57.3,44.1,35.1,24.6,0.0,0.0,745.1,900.0,0.0
29.0,38.1,18.1,866.6,10.0,10.7,22.0,50.0,27.0,0.0,1.2,0,12980160,45.0,32.9,29.0,20.2,873.1,875.6,8.9,8.6,6.3,6.2,13.8,14.6,57.0,44.3,34.9,24.4,0.1,0.0,739.5,866.7,0.10000000000000142
29.0,41.4,28.8,863.3,9.8,9.5,18.1,50.0,31.1,0.0,1.2,16,12981024,44.7,32.9,28.8,19.9,873.1,875.5,8.9,8.6,6.3,6.3,13.7,14.7,56.8,44.4,34.7,24.3,0.1,0.0,734.0,833.5,0.0
29.0,34.5,30.5,861.2,7.1,8.2,18.1,45.0,30.0,0.22,999.9,24,12981888,44.6,33.3,28.8,20.1,873.0,875.0,8.9,8.6,6.3,6.5,13.7,14.8,56.6,44.6,34.5,24.6,0.1,0.0,728.4,800.2,0.0
29.1,32.2,26.3,868.2,9.3,4.8,8.0,41.0,27.0,0.17,999.9,8,12982752,44.4,33.3,28.7,20.5,872.9,874.4,8.9,8.5,6.3,6.6,13.7,15.2,56.4,44.6,34.4,24.9,0.1,0.0,728.4,800.2,0.10000000000000142
29.1,34.7,20.9,867.0,10.0,9.4,18.1,44.1,27.0,0.0,999.9,0,12983616,44.2,33.2,28.6,20.4,872.8,874.3,8.8,8.5,6.3,6.5,13.7,14.9,56.1,44.5,34.3,24.8,0.1,0.0,728.4,800.2,0.0
29.1,34.5,22.9,867.7,10.0,5.7,19.0,44.1,25.0,0.0,999.9,8,12984480,44.0,33.3,28.6,20.4,872.8,873.9,8.8,8.5,6.3,6.7,13.7,15.2,55.8,44.6,34.1,24.9,0.1,0.0,728.4,800.2,0.0
29.1,33.6,23.7,865.3,10.0,5.4,11.1,42.1,27.1,0.0,999.9,0,12985344,43.7,33.4,28.4,20.4,872.8,873.6,8.8,8.5,6.3,6.8,13.7,15.6,55.5,44.6,33.9,24.9,0.1,0.0,728.4,800.2,0.0
29.1,34.7,28.6,863.7,7.7,9.6,28.0,46.0,30.0,0.06,1.2,8,12986208,43.5,33.4,28.3,20.4,872.8,873.2,8.8,8.6,6.2,6.8,13.6,15.7,55.2,44.6,33.7,24.9,0.1,0.0,728.4,833.5,0.0
29.2,33.3,27.2,858.3,6.1,11.8,28.0,46.0,27.0,0.25,1.2,40,12987072,43.2,33.5,28.3,20.4,872.9,872.6,8.8,8.7,6.2,7.0,13.6,16.4,55.0,44.8,33.5,25.0,0.1,0.0,722.9,833.5,0.09999999999999787
29.3,29.6,20.1,862.6,9.8,7.4,13.0,43.0,25.0,0.03,3.1,8,12987936,43.1,33.6,28.2,20.4,872.8,871.8,8.8,8.6,6.2,7.3,13.7,17.1,54.8,45.0,33.4,25.0,0.1,0.0,717.3,833.5,0.10000000000000142
29.2,33.3,17.9,872.5,10.0,7.3,15.9,46.0,25.0,0.0,999.9,0,12988800,42.9,33.5,28.1,20.1,872.8,871.2,8.8,8.8,6.3,7.4,13.7,17.2,54.6,45.2,33.3,25.0,0.1,0.0,711.8,800.2,-0.10000000000000142
29.2,37.5,25.2,874.3,10.0,3.5,7.0,52.0,27.0,0.0,999.9,0,12989664,42.8,33.5,27.9,19.7,872.8,871.2,8.8,9.1,6.3,7.6,13.7,17.4,54.5,45.4,33.1,24.9,0.1,0.0,711.8,800.2,0.0
29.2,41.2,26.9,871.9,10.0,6.2,15.9,54.0,27.1,0.0,999.9,16,12990528,42.6,33.7,27.8,19.6,872.8,871.4,8.8,9.3,6.3,7.5,13.7,17.3,54.3,45.9,33.0,24.8,0.1,0.0,711.8,800.2,0.0
29.3,43.7,33.6,870.5,9.9,6.9,20.0,54.0,32.0,0.0,999.9,18,12991392,42.4,34.0,27.8,19.5,872.7,871.4,8.8,9.5,6.3,7.6,13.8,17.4,54.1,46.4,32.8,24.7,0.1,0.0,711.8,800.2,0.10000000000000142
29.3,38.8,30.1,877.4,10.0,2.3,7.0,50.0,30.9,0.1,999.9,0,12992256,42.2,34.7,27.7,20.4,872.7,871.3,8.8,9.5,6.3,7.4,13.8,17.3,53.9,47.0,32.7,25.3,0.1,0.0,711.8,800.2,0.0
29.3,42.8,22.1,877.5,10.0,9.2,15.0,54.0,31.1,0.0,999.9,0,12993120,42.0,35.6,27.7,21.7,872.8,871.2,8.8,9.5,6.2,7.3,13.7,16.9,53.6,47.6,32.5,26.1,0.1,0.0,711.8,800.2,0.0
29.4,44.8,30.2,868.5,9.8,5.2,14.0,54.0,37.0,0.0,999.9,16,12993984,42.0,36.4,27.7,22.3,872.8,870.9,8.8,9.5,6.3,7.4,13.7,17.1,53.5,48.5,32.5,26.9,0.1,0.0,711.8,800.2,0.09999999999999787
29.4,39.8,37.2,859.9,8.8,4.5,9.9,43.0,33.8,0.27,999.9,24,12994848,41.9,37.0,27.7,22.9,872.8,870.4,8.8,9.5,6.3,7.5,13.7,17.3,53.3,49.0,32.4,27.7,0.1,0.0,711.8,800.2,0.0
29.5,32.1,27.3,869.6,4.8,6.4,19.0,44.1,27.0,1.12,1.2,56,12995712,41.7,37.1,27.7,23.3,872.8,869.9,8.8,9.5,6.2,7.5,13.6,17.3,53.0,49.0,32.3,28.0,0.1,0.0,711.8,800.2,0.10000000000000142
29.4,39.5,26.5,879.2,9.9,6.1,12.0,52.0,29.1,0.23,1.2,0,12996576,41.5,37.0,27.7,23.5,872.9,869.7,8.8,9.3,6.2,7.5,13.6,17.6,52.8,49.0,32.1,27.9,0.1,0.1,706.2,766.9,-0.10000000000000142
29.4,48.4,29.9,877.2,10.0,12.8,22.9,64.0,35.1,0.0,1.2,0,12997440,41.4,37.1,27.6,23.5,872.9,869.9,8.8,9.3,6.2,7.5,13.6,16.9,52.7,49.1,32.0,27.9,0.1,0.1,700.7,733.6,0.0
29.5,49.8,30.6,871.5,10.0,9.7,22.9,64.0,37.9,0.0,999.9,0,12998304,41.3,37.7,27.6,23.8,872.9,870.1,8.8,9.4,6.2,7.6,13.7,16.8,52.6,49.5,31.9,28.4,0.1,0.1,695.1,700.4,0.10000000000000142
29.5,44.5,34.1,870.5,10.0,4.2,11.1,55.0,39.0,0.03,999.9,16,12999168,41.2,38.4,27.6,24.5,872.9,869.9,8.8,9.4,6.2,7.8,13.7,17.3,52.5,50.4,31.9,29.0,0.1,0.1,695.1,700.4,0.0
29.5,43.8,33.7,875.7,10.0,5.6,18.1,55.9,33.1,0.01,999.9,16,13000032,41.1,39.0,27.6,25.1,872.9,869.7,8.8,9.4,6.2,7.9,13.7,17.4,52.3,51.0,31.8,29.6,0.1,0.1,695.1,700.4,0.0
29.5,49.6,29.0,874.9,10.0,7.0,14.0,55.9,35.1,0.0,999.9,16,13000860,40.9,39.4,27.7,25.6,872.9,869.5,8.8,9.4,6.2,7.9,13.7,17.7,52.1,51.4,31.7,30.1,0.1,0.1,695.1,700.4,0.0
29.6,46.1,35.5,874.7,10.0,4.3,9.9,59.0,37.9,0.01,999.9,0,13001724,40.8,39.9,27.6,26.0,872.9,869.3,8.8,9.4,6.2,7.9,13.6,17.7,51.9,51.5,31.6,30.5,0.1,0.1,695.1,700.4,0.10000000000000142
29.6,55.5,33.8,865.8,10.0,14.5,25.1,64.0,46.9,0.0,999.9,16,13002588,40.7,40.0,27.6,26.5,872.9,869.2,8.8,9.4,6.2,7.9,13.6,17.7,51.7,51.5,31.5,30.9,0.1,0.1,695.1,700.4,0.0
29.7,40.5,25.0,873.4,9.5,5.7,24.1,46.9,33.1,0.35,999.9,16,13003452,40.6,40.3,27.6,27.0,872.9,869.0,8.8,9.4,6.2,8.0,13.7,17.9,51.6,51.6,31.5,31.2,0.1,0.1,695.1,700.4,0.09999999999999787
29.6,42.3,20.6,873.3,10.0,9.9,17.1,57.0,34.0,0.0,999.9,0,13004316,40.4,40.1,27.6,27.3,872.9,869.1,8.8,9.4,6.2,7.9,13.7,18.0,51.3,51.2,31.3,31.2,0.1,0.1,695.1,700.4,-0.09999999999999787
29.5,49.2,23.9,863.8,10.0,11.5,22.9,57.0,34.0,0.0,999.9,0,13005180,40.2,39.8,27.6,27.4,873.0,869.6,8.8,9.4,6.2,7.5,13.7,17.5,51.1,51.2,31.2,31.1,0.1,0.1,695.1,700.4,-0.10000000000000142
29.4,40.6,30.8,866.4,9.7,10.5,20.0,54.0,33.1,0.02,999.9,24,13006044,40.1,40.3,27.6,27.3,873.0,869.5,8.8,9.4,6.2,7.5,13.7,16.9,50.9,51.1,31.1,31.4,0.1,0.1,695.1,733.6,-0.10000000000000142
29.5,46.7,26.8,859.2,10.0,9.7,28.9,53.1,33.1,0.0,999.9,0,13006908,39.9,40.4,27.6,27.8,873.0,869.5,8.8,9.4,6.2,7.5,13.7,16.8,50.7,51.2,31.0,31.6,0.1,0.1,695.1,766.9,0.10000000000000142
29.6,40.6,25.8,864.8,9.0,9.4,28.0,53.1,33.1,0.0,999.9,8,13007772,39.8,40.6,27.5,27.7,873.0,869.4,8.8,9.4,6.2,7.5,13.8,17.2,50.6,51.3,30.9,31.7,0.1,0.1,695.1,800.2,0.10000000000000142
29.7,40.9,22.5,869.9,10.0,8.9,19.0,55.9,32.0,0.02,999.9,0,13008636,39.7,40.8,27.4,27.5,872.9,869.5,8.8,9.5,6.2,7.6,13.8,17.5,50.4,51.6,30.8,31.8,0.1,0.1,695.1,800.2,0.09999999999999787
29.7,46.8,25.8,861.0,10.0,10.5,22.9,55.9,32.0,0.0,999.9,16,13009500,39.6,41.1,27.4,27.4,872.9,869.6,8.8,9.5,6.2,7.7,13.9,17.9,50.3,52.1,30.7,31.9,0.1,0.1,695.1,800.2,0.0
29.7,41.6,25.4,862.9,8.3,10.3,20.0,50.0,32.0,0.0,1.2,24,13010364,39.4,41.5,27.3,27.6,872.8,869.4,8.8,9.5,6.3,7.7,13.9,18.1,50.1,52.5,30.6,32.1,0.1,0.1,695.1,800.2,0.0
29.7,38.3,24.7,865.4,10.0,9.9,15.0,48.9,30.9,0.28,999.9,0,13011228,39.3,41.7,27.3,27.7,872.7,869.2,8.8,9.4,6.3,7.9,14.0,18.1,49.9,52.7,30.4,32.4,0.1,0.1,689.6,766.9,0.0
29.8,40.0,29.9,863.4,8.9,7.8,22.9,50.0,30.9,0.26,1.2,56,13012092,39.1,41.9,27.2,27.7,872.7,869.2,8.8,9.4,6.3,8.0,14.0,18.2,49.7,52.9,30.3,32.5,0.1,0.1,689.6,766.9,0.10000000000000142
29.9,40.4,31.6,866.6,9.7,9.0,20.0,50.0,33.8,0.07,1.2,24,13012956,38.9,42.1,27.1,27.7,872.6,869.2,8.7,9.5,6.3,8.0,14.1,18.0,49.5,53.1,30.1,32.5,0.1,0.1,684.0,766.9,0.09999999999999787
29.9,36.2,22.3,875.2,10.0,7.0,13.0,50.0,28.0,0.02,999.9,0,13013820,38.8,42.3,27.2,27.9,872.6,869.5,8.7,9.6,6.3,7.9,14.2,17.8,49.3,53.2,30.0,32.7,0.1,0.1,678.5,766.9,0.0
29.9,44.1,30.7,875.6,9.9,4.9,12.0,50.0,28.2,0.0,999.9,16,13014684,38.6,42.5,27.1,28.0,872.6,869.9,8.7,9.6,6.4,7.9,14.2,17.8,49.1,53.4,29.9,32.8,0.1,0.1,678.5,800.2,0.0
29.9,51.2,36.4,875.8,10.0,5.7,13.0,66.0,39.9,0.0,999.9,0,13015548,38.4,42.9,27.1,28.4,872.6,870.0,8.7,9.6,6.4,7.8,14.2,17.7,48.9,53.6,29.8,32.9,0.1,0.1,678.5,800.2,0.0
29.9,54.7,31.7,872.3,10.0,4.7,8.9,70.0,41.0,0.0,999.9,0,13016412,38.3,43.3,27.1,28.8,872.6,870.0,8.7,9.6,6.4,7.9,14.2,17.9,48.8,54.0,29.7,33.4,0.1,0.1,678.5,800.2,0.0
